ec_cert_sn,rsa_cert_sn,brand,model,kbx_id,rev_reason,rev_date,leak_detail
28b892a252632fc59b435345b4f24c6a,f4a437d51d63fae8e0090dee46d2bea4,Doogee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
71bbfa3e3c91515732e97c3395f2446d,4a8da09429f03c9bdcc1fe9d944a4460,Doogee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
c008a47de3341cbf1cec5f37c16afe8a,55d904bf29daadaea3571789d12f1b77,Doogee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15608854798728901149,4585112902792401582,Doogee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
18333910997658512402,16775908637767957587,Doogee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5556036992137702668,6432276418654803146,Doogee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3633852058906365898,9570762950411226120,Doopro,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14133948743658414510,4761357520814540410,EKINOX,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6520339913711430772,6805447479791057437,EKINOX,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2c9dfc307d5c83a8dd5013da6ac969f0,93b4ecdddeb1d085f1945bc486959d29,Elevate,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9821149884919752854,14456131005212888888,ENIE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12938462621711062726,640299335692161605,Evertek,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2451894316101588135,13802469873676260745,EXO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11874732748150701975,6000171290449352369,FiGi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
875259389457378928,8462373919572375367,FiGi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10371868144541985161,16417416155003088934,FiGi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17548287312005733056,16420502866464731957,FiGO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17861599165324114922,4941276985384179001,Fly,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3960050646685267161,6243221578135081689,Fly,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17591370183096096748,7705576159423732151,Fly,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11512276038777726519,16355745747728464669,G-TiDE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9466797336255776346,739037537668426731,Gertec,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16751907249449052266,14061844977130087294,Gome,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15946210378314886776,4157570539419464511,Gome,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9047000191502040228,7388354637772547121,Haier,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12125784661527187581,16912160981546642841,Haier,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17429552170789960129,14091859884736110660,Haier,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12308346969947379602,10855771135573253987,Haier,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2325436810252348399,2281815231867254003,Haier,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2964558319508447851,12082992373841950556,Haier,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8791430520893620478,14153232148478076844,HiKING,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8907788636616444001,4448127872971812347,Hisense,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11773818262460943534,4500443852310746091,Hisense,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17322925731571151656,10211210171941726332,Hisense,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8643095593164647527,16519581990451159700,HIYA,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12213856392806142261,12097639883054175609,HIYA,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11754774816133914731,15255453077870761064,HIYA,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13444704245572892424,5821010432593367650,HomTom,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12537545664770343750,18092278167672064165,HOTWAV,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12547921473810742519,18112454405566794601,HOTWAV,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12850134514334640470,16969857508364139166,HOTWAV,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8055778246453368536,17781464146189300114,HSEM,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11703829924370571030,3867650779728870809,Hyundai,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15105908452061857335,1163679018842912827,Hyundai,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17573046711577141589,11633955053719638886,Hyundai,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4117092961177116291,5366349213120172684,iHunt,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3348342077659161193,3462898713538971500,iLA,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6207847524522671663,7084566599389118991,iLA,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3186422411496792463,8195874365587446935,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6609885515635822475,12839798118613948296,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15731961713592405790,1915331135472335973,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11793270943335100104,2689876706098565391,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4613727233318672247,12894216054197351841,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13159914788299245104,8112959517181856483,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1056928670469974029,13262589442095334724,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7654110745444903992,13923942323265098979,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13351543309124393673,688298507510234617,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5088534581942862282,8500931610636173759,INOI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16456899289897394777,9508271318689861258,iPRO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12929480697175245848,5958074546431617878,iPRO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15306873125351765021,16392576854441187415,IRBIS,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9267780295697823234,14939597911001240500,iVOOMi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9080341327471553837,6444002174292990019,iVOOMi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14923883194495867925,8311609344400008385,iVOOMi,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12866679176397116854,3630625609915174077,Jinga,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15137939574581789583,18184297482379672095,Jinga,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2980282640739128821,649360166599737588,Kalley,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3140841167294297979,14680182036657129094,KENBO,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13376476930900514844,1226058178906347971,Kiowa,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16401128515427511823,8071712549586605652,Konrow,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3803399066106195372,4850150526033902579,Konrow,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8427912446708508364,11624990138741648241,Konrow,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12666018646569633770,263571180357031733,Koolnee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7122633757601724173,3222672929701764054,Koolnee,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
911664501564355968,17134163023937622431,Kruger & Matz,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12494300043652991895,17881384239267060457,Kruger & Matz,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4730217778601012084,2685517076287999755,Lanix,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6786380292256834507,8941912783345790562,Lanix,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3716712199382672120,2217036293500859312,Lanix,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
946018607507967448,5706914914447015129,Lanix,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5270701338302942991,17686781759454046463,Lanix,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5c9e45bebc8679f53e878e309ba1218f,6a566a90b053475acbfb98c2ca220021,Lava,-,-,KEY_COMPROMISE,08.2025,KBX_ROTATION_FLAW
5fafe30ef9b509e17aa4cb3c4ac2432f,33bb605c360d72914425fc7e0f468e98,Lava,-,-,KEY_COMPROMISE,08.2025,KBX_ROTATION_FLAW
d216865c5292e5395d4b3ed2be0c4fbf,ad7a0d5e1a976e380da8a746b072fe07,Lava,-,-,KEY_COMPROMISE,08.2025,KBX_ROTATION_FLAW
9f013bb1fa3222816a74b0ce6cd076b8,d18dfff35d1ac389d51503c21a8768cb,Lava,-,-,KEY_COMPROMISE,08.2025,KBX_ROTATION_FLAW
5570190545738416517,7134959736415654664,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9055263122838778100,14988324393690617044,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17617756295375637730,13299165965559502092,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6880795284458473500,3823710094411334635,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1479240847393204011,2969505108048152798,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11947125996355802600,10359833041203958171,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15941200544319960943,13441972794592342963,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16523885828266638376,7942544756628037754,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8115614470879371282,1270825939118342071,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13598415209206155272,4107973426586205194,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11619874356085575617,6558326107809454850,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9272390011886656089,9388906920678654636,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10590419535208261705,16750824668855670849,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13616625207942579892,1328245255666024495,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3503293220075342146,11817991001385968741,Leagoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5239959167856611706,14089190846422478751,Lenovo,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
12378906362028415651,11204394266010843113,Logicom,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12017306725415636169,8848169697284734027,Masstel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1452953562818154128,7981869595430595422,Masstel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7932106075041353004,4798033116238914812,MI,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8347887615065805421,11733351138301101177,Mobiistar,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12895023700217504488,11851637185500813619,motorola,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14878995176060583154,12192488375890257623,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
691600efc109f66a34b42e744c1a94f0,e7cfba03d8313a3cad59ef9fc83cc38b,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10667604468364060721,3841480909321250032,Multilaser,-,-,KEY_COMPROMISE,08.2025,OEM_PACKAGE
11139898914057322454,5444971235494734117,Multilaser,-,-,KEY_COMPROMISE,08.2025,THIRD_PARTY_WEBRESOURCE
12298939580228515010,1084705286101344821,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
17166447925880677753,2103969774430070906,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16963383541113119838,17763536388831665418,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8936309167481865838,6776156484954651193,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5801416508326013062,9174183932523732703,Multilaser,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3863330030684067428,6283154026753754922,MYFON,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5040674813321038506,8189077274206039187,MYFON,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6773449812528531006,14159589219790376395,myPhone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9967678201400674582,1257582226115082010,myPhone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14497459333072564120,9301455284417532272,myPhone,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2002439975780784871,2108478663166389120,Neffos,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1464019828488724259,17118167053909861713,NOA,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9645330052895014933,14943253053993834378,NUU,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14000298514891905504,13307128211442885806,OALE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16238689046636076300,2926930194849214739,OALE,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
746466033575332485,4350988849091209304,OTOT,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14302672516830334768,8987610991299839523,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
482402277739851513,14962926928628128681,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15971712673171099023,7308904911014251959,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7983745845736323815,5583650050998555564,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
18067698762439085170,117641643700904756,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
15949072560434705647,9945465180283798314,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10307937497649959568,17531757111750907516,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1574398416009541551,17810662769317925854,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10023936558530442420,15540274449928055820,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11385396130763420296,14952269824323253933,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
8750753319430020988,8530114963566697540,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2c7e7b840ab9683f7ae782fd933a7d4a,b71386868425a23a0ae4ad9471ba5ebb,Oukitel,-,-,KEY_COMPROMISE,08.2025,OEM_PACKAGE
247aea054c0ee0327d15b3f11b5dd943,d5756f8a0113386644fc333cd870d037,Oukitel,-,-,KEY_COMPROMISE,08.2025,OEM_PACKAGE
1213939474804579798,17250654822168542743,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
14556792210715622716,13622725587770745035,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
568037045804733656,5145661097652882615,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
3fb20486820209dfe653cdd949f30299,aede82c13ca66b11e9611910ec33e9d2,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16289592873577326104,3776381504302433477,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
11995874578710510095,7926549934346456291,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6e80d2c47c4ed576f68290e7757868f0,f776595340b72c37b1c15665bfaa72ee,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
94e57eb2a219398728ab8ba895acf9e5,e1985699e0b679e931beac1ec2124446,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
7396599253353853529,15947460291329884115,Oukitel,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5678915102142986730,13225566063780025714,Panasonic,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13177714475364809858,13126455043611858051,Panasonic,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2112119863012824985,11339079158700393097,Pixus,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
4254147825792286061,17083988680898330322,Polytron,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
de35a8afb6bfeea1bdc5b6fe49059813,c733bd4692ebfaab9ee2e157c0ff0dc8,Positivo,-,-,KEY_COMPROMISE,08.2025,OEM_PACKAGE
8227678833096416272,2678124270885285508,Premio,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
12288226543848164915,14283460707808447725,Prestigio,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
13808834353403430099,6557201419542074723,Prestigio,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1527982042581820614,18271488747603317775,Prince,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16986256465740919702,10718933086896468373,Prince,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6343132563689194829,1378596816822049706,Proline,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
16207745822015386703,12714164435721273876,QFX,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
10388667388998919914,8514325939042626567,QMobile,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
963768809529433092,11788250767556650409,QMobile,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
9502956134713648853,14966682278936584940,QMobile,-,-,KEY_COMPROMISE,08.2025,OEM_PACKAGE
12094654903452998366,2158993683179455671,Quatro,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
6283901294717629628,15476896354558188036,Raylan,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
1185021245022207357,7203471988301783906,Raylan,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
5551763936800573038,10503725523830304740,Reafoo,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2820053835759677968,16415197291181805823,Reeder,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
2974222033341634612,16151293829708096214,ROKiT,-,-,KEY_COMPROMISE,08.2025,MTK_KBX_INSECURE
fa003d678f150018b66ee7722cf6d1ca,12b3c54faded363da2e98b3e5551fb5,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
3cc22ee29faeb1f88678172e3580169b,c391a412ce83723712a566de95626413,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
47720c5ce545f6e257f027f8559418b8,N/A,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
ecb0701fef2c709009b4f448e036af06,d01254e614638850ff71e292d9393fa6,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
3fb1d8dfe3d1f1a736309548379fa8b3,74f9b6cef86a78b1e11bb1f0f4cf3031,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
ed7eeb660485b7331003f7775a397004,48deb4be2f87a3af69453a83a99a0abd,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
584822661981e2594d89c04bc0783243,N/A,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
3707baca633c5cccb565a90452b074c9,3041023b002301bb25b41dc01c83bddc,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
c2a17c058413bbad798fbdf7387fac09,40ac2db283366856d3dd06df0e56d7fa,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
3439b76c89282dadba8d72bf6e1091b9,4cef045948674ffca25849dcbd5ab1b4,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
4fe39896504ef94c334d20cb5f990965,4eb8d98cf407ee51d8c9116a23e17bf0,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
e92f185b1d91aae8150a9ecb9ad64abf,eb02c4f0d3c7c31d0af3956243435acf,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
bfc1201a9f509415480832c1bb076dc2,a1a43b860e03143cba1e55b7d8fc530a,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
717253461c4db933a1d4d5a6f79a9585,14c19cf0dc87c31b02b4e35e35359d6a,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
7ca71ac5d164067a951d2e5c7f226fc1,838a5be94c6b9bb6e29caea816503508,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
570881c08ea65f031f1ae02a8a1b2f68,9f741118508f4e412080d21f55fa412a,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
1e97cdff9138d7f21fc9267eb37b676c,399eee0281d80b2f0bae43fdac3bc0a3,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
4ba0cf54d4e41ac1b7d5e73d79549c68,4610fefcaafda9d716930e54868c1b37,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
fa2e5e3b02b467c5b5f02137b3fe09d7,c3749d2f878c0c77f3c81ec5341d8dd4,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
7ab6dc32dca96be67fc2d577b6eeb64c,c42d280bf54cf4e618df19119028527c,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
412029111cb4543565023ca5d4c6d11c,2c371dbe2134dae8a628181493214940,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
df630d736c4bcfe10052ed4971fc67c2,fe29ff268201c69ad7f515ae9085f902,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
44e5cae6c2fda3702ecf9a833f91b429,6bce58bbabfda2c2e2d305c52e49e7af,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
d7243e4bcc79b77d9836761ab911478c,6973c4eb4bb35508909829d8791a34ed,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
4af139f08ad9fa91edd693a995525093,cb15c743dccd2afd8a36734ea9dae9c0,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
b2aa1a8d8ecd224b835d187eba0bafce,c7e4699a1cc2286c4bb9ad4f1df2223,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
597542ce10d7da1dc57063d3e2b0eacf,96538b4e6ac0871733e286b50744cf3a,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
4d9fbd4e54a52cd3a816b5de9d3f385d,716694de91b5a31f2773ecb5d41060f,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
c6aca413a9f054cc9fb1a7b788e8e855,f058006ad338d6630c10d883e33cf622,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
36d7d8542e790c0db4265ddccb0d48cd,724a3eaacbffca3a94b0ce8883690af0,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
d2fddc8dcabfc26d551492f1682ac1f4,4f2a352a042de481d9830c27a7777cf,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
fcd3c0ee1d3f4795cd30c2799428507,1089301f22f71a98b1ff169dcabee5af,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
3026ca29146611617e05e321600aaf3f,dd399460606ecfb49bd29f6875e1bff9,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
ee670bfc6ddcaf5093f5216c3a27d22a,b8d9b79c7155fc43fd2b33b55fc0480a,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
3adb958768d10e087f318860c3552e53,15e50f1bf3b64699e0a7a3cfb5ece22,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
51680223b7de7ec84b51dc9a51c52b38,1380a36b8e15b90428a50a83744fdee7,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
81a8077fd2dae33836b2c0bb2894e7d7,822a698d52357ea9aa962322e25534cf,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
ae528415f83baca55a393b9552a240f8,7596a333df2a44a846db406f0ada40c8,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
20d09b6f05a4155c403c49e42b3918f0,b8b6a9b09e7b7468d0f715e6be0681c2,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
ac6f3ccab91803ff27d7fb0f2c27eb73,4f12a3c434511ac5c772c8a068605394,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
7ea11e846128aea82f128c9b6e152c94,5a70fe96ccce5684890cba880766253e,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
d3e6b9b2e6fe55bcab673057e190e82c,9ffc743a2de3fcd3f1b7069fd176bbd9,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
5d76b25142bfc17ab4596a4d13459ca6,cf93b45346e44e29bfd39e623763bdf1,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
dec8d19c4fd456caae1ba785881d9419,c4f478bda6e17d498ebbcdc1b506a94e,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
e89a2ae0999b6358925df793745c531,d43d77b652411585c1a148e800c0bcf4,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
8bbe6f26dd861f875e9da0b05753aa7,6a8784bf6f947a0a5871bdd778919f83,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
9e904b84a9a70f575e981cfc31f78ed4,10559c58de0bf1e222be441a0d178e2,Samsung,-,-,KEY_COMPROMISE,08.2025,KBX_PROVISION_FLAW
